Date,Order_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Region
2016-11-03,CA-2016-109365,Xerox 22,Office Supplies,3.0,6.48,0.0,West
2016-11-03,CA-2016-109365,Multicolor Computer Printout Paper,Office Supplies,3.0,104.85,0.0,West
2015-09-05,CA-2015-162621,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,5.0,3.25,80.0,Central
2015-09-05,CA-2015-162621,Stiletto Hand Letter Openers,Office Supplies,9.0,7.68,20.0,Central
2015-09-05,CA-2015-162621,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,3.0,1.49,80.0,Central
2017-08-14,CA-2017-105921,Chromcraft Round Conference Tables,Furniture,3.0,139.43,20.0,West
2014-12-01,CA-2014-150798,Sharp 1540cs Digital Laser Copier,Technology,2.0,329.99,40.0,East
2014-12-01,CA-2014-150798,"Master Caster Door Stop, Brown",Furniture,2.0,4.06,20.0,East
2014-12-01,CA-2014-150798,Xerox 214,Office Supplies,7.0,5.18,20.0,East
2014-12-01,CA-2014-150798,Hon Multipurpose Stacking Arm Chairs,Furniture,6.0,151.62,30.0,East
2017-06-18,CA-2017-112753,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,9.0,101.99,15.0,West
2017-06-18,CA-2017-112753,Xerox 1930,Office Supplies,6.0,6.48,0.0,West
2017-12-02,CA-2017-155075,GBC DocuBind 300 Electric Binding Machine,Office Supplies,4.0,157.79,70.0,East
2014-11-21,CA-2014-103401,Xerox 211,Office Supplies,2.0,6.48,0.0,West
2016-04-10,CA-2016-124814,Xerox 227,Office Supplies,2.0,6.48,0.0,West
2016-04-10,CA-2016-124814,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,5.0,4.64,20.0,West
2014-06-30,CA-2014-116757,Xerox 225,Office Supplies,5.0,5.18,20.0,Central
2014-06-30,CA-2014-116757,Staples,Office Supplies,6.0,3.55,20.0,Central
2014-12-24,US-2014-138247,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,7.0,24.81,20.0,West
2014-12-24,US-2014-138247,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,2.0,180.98,0.0,West
2014-12-24,US-2014-138247,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,3.0,20.95,0.0,West
2014-12-24,US-2014-138247,Cisco Unified IP Phone 7945G VoIP phone,Technology,3.0,272.79,20.0,West
2014-12-24,US-2014-138247,Tennsco Commercial Shelving,Office Supplies,1.0,20.34,0.0,West
2014-12-24,US-2014-138247,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,1.0,23.99,0.0,West
2017-05-23,CA-2017-167003,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,3.0,57.1,20.0,West
2016-11-10,CA-2016-119935,3M Polarizing Light Filter Sleeves,Furniture,2.0,18.65,0.0,Central
2016-11-10,CA-2016-119935,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,2.0,40.98,0.0,Central
2016-10-02,CA-2016-118969,"Premier Elliptical Ring Binder, Black",Office Supplies,6.0,9.13,70.0,West
2016-09-06,CA-2016-145240,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,1.0,10.78,20.0,Central
2016-10-27,CA-2016-120873,Global Executive Mid-Back Manager's Chair,Furniture,1.0,290.98,0.0,South
2017-10-22,US-2017-111920,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,4.0,9.11,0.0,Central
2016-09-15,US-2016-128678,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,5.0,4.28,0.0,West
2016-09-15,US-2016-128678,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,7.0,6.95,20.0,West
2016-09-25,CA-2016-101385,BIC Brite Liner Highlighters,Office Supplies,4.0,4.14,0.0,West
2017-06-10,CA-2017-107167,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,8.0,168.44,20.0,South
2014-02-20,CA-2014-109491,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,3.0,20.77,0.0,Central
2014-02-20,CA-2014-109491,"Master Caster Door Stop, Brown",Furniture,4.0,5.08,0.0,Central
2017-02-20,CA-2017-105445,Staples,Office Supplies,3.0,3.14,20.0,West
2014-11-02,CA-2014-107454,Avery 499,Office Supplies,7.0,4.98,0.0,East
2014-11-02,CA-2014-107454,Tensor Computer Mounted Lamp,Furniture,6.0,14.89,0.0,East
2017-07-17,US-2017-105046,Avaya 5420 Digital phone,Technology,2.0,134.99,0.0,East
2017-07-17,US-2017-105046,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,5.0,19.98,0.0,East
2017-07-17,US-2017-105046,DAX Solid Wood Frames,Furniture,4.0,9.77,0.0,East
2017-09-08,CA-2017-152856,Memorex Micro Travel Drive 32 GB,Technology,4.0,29.21,20.0,East
2016-11-14,CA-2016-134691,Binder Posts,Office Supplies,2.0,1.15,80.0,Central
2016-11-14,CA-2016-118759,Hon GuestStacker Chair,Furniture,2.0,204.0,10.0,East
2016-11-14,CA-2016-118759,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,3.0,13.48,0.0,East
2014-10-10,CA-2014-140403,"Global Deluxe Stacking Chair, Gray",Furniture,3.0,40.78,20.0,West
2014-10-10,CA-2014-140403,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,2.0,7.64,0.0,West
2015-03-19,CA-2015-163104,Xerox 1974,Office Supplies,2.0,5.98,0.0,West
2017-07-08,CA-2017-138464,"Master Big Foot Doorstop, Beige",Furniture,3.0,5.28,0.0,West
2017-07-08,CA-2017-138464,GBC VeloBinder Manual Binding System,Office Supplies,3.0,28.79,20.0,West
2017-07-08,CA-2017-138464,Zebra Zazzle Fluorescent Highlighters,Office Supplies,3.0,6.08,0.0,West
2017-07-08,CA-2017-138464,Crayola Colored Pencils,Office Supplies,4.0,3.28,0.0,West
2015-02-27,CA-2015-104129,i.Sound Portable Power - 8000 mAh,Technology,2.0,52.99,0.0,East
2015-02-27,CA-2015-104129,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,7.0,70.56,30.0,East
2017-06-16,US-2017-132206,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,7.0,0.85,80.0,Central
2017-03-30,CA-2017-113474,Multimedia Mailers,Office Supplies,2.0,162.93,0.0,Central
2015-07-12,CA-2015-126557,"Global Push Button Manager's Chair, Indigo",Furniture,9.0,42.62,30.0,Central
2015-07-12,CA-2015-126557,Geemarc AmpliPOWER60,Technology,2.0,74.24,20.0,Central
2015-07-12,CA-2015-126557,Vtech CS6719,Technology,7.0,76.79,20.0,Central
2015-07-12,CA-2015-126557,Tuff Stuff Recycled Round Ring Binders,Office Supplies,2.0,0.96,80.0,Central
2015-07-12,CA-2015-126557,Newell 32,Office Supplies,3.0,2.3,20.0,Central
2015-07-12,CA-2015-126557,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,1.0,7.76,60.0,Central
2015-07-12,CA-2015-126557,GE 2-Jack Phone Line Splitter,Technology,4.0,164.79,20.0,Central
2017-04-30,US-2017-107636,Avery 5,Office Supplies,2.0,2.88,0.0,East
2014-07-13,US-2014-165862,Bevis Round Conference Table Top & Single Column Base,Furniture,3.0,117.07,20.0,West
2014-12-27,US-2014-106334,Bevis Steel Folding Chairs,Furniture,3.0,76.76,20.0,West
2014-12-27,US-2014-106334,Xerox 1927,Office Supplies,3.0,4.28,0.0,West
2016-02-27,CA-2016-101448,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,3.0,18.94,0.0,Central
2015-03-23,CA-2015-130218,Staples,Office Supplies,4.0,7.89,0.0,South
2015-03-23,CA-2015-130218,Eldon Shelf Savers Cubes and Bins,Office Supplies,4.0,6.98,0.0,South
2017-10-21,US-2017-117331,Lock-Up Easel 'Spel-Binder',Office Supplies,1.0,8.56,70.0,West
2014-12-31,CA-2014-127383,Staple envelope,Office Supplies,2.0,24.78,20.0,Central
2014-05-05,CA-2014-110219,"Global Value Mid-Back Manager's Chair, Gray",Furniture,3.0,42.62,30.0,Central
2015-12-04,CA-2015-118871,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,3.0,90.48,0.0,West
2015-12-04,CA-2015-118871,Jensen SMPS-640 - speaker phone,Technology,3.0,36.78,20.0,West
2015-12-04,CA-2015-118871,"Master Caster Door Stop, Large Brown",Furniture,5.0,7.28,0.0,West
2017-09-26,CA-2017-129490,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,4.0,104.78,20.0,South
2014-12-09,CA-2014-101175,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,6.0,16.78,20.0,West
2017-12-03,US-2017-149510,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,3.0,15.07,20.0,South
2017-12-03,US-2017-149510,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,6.0,4.8,70.0,South
2017-12-03,US-2017-149510,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,4.0,6.11,20.0,South
2015-11-08,CA-2015-111990,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,6.0,1.75,80.0,Central
2014-04-19,CA-2014-169460,"Executive Impressions 13"" Chairman Wall Clock",Furniture,3.0,25.38,0.0,West
2015-05-25,US-2015-152128,SANFORD Major Accent Highlighters,Office Supplies,3.0,7.08,0.0,Central
2015-05-25,US-2015-152128,GBC DocuBind P50 Personal Binding Machine,Office Supplies,2.0,63.98,0.0,Central
2017-07-17,CA-2017-126662,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,2.0,239.99,20.0,West
2016-12-12,CA-2016-139395,Jabra SPEAK 410,Technology,7.0,93.99,0.0,Central
2016-12-12,CA-2016-139395,Westinghouse Clip-On Gooseneck Lamps,Furniture,4.0,8.37,0.0,Central
2016-12-12,CA-2016-139395,Newell 333,Office Supplies,5.0,2.78,0.0,Central
2016-12-12,CA-2016-139395,Fellowes Desktop Hanging File Manager,Office Supplies,2.0,13.43,0.0,Central
2014-04-11,US-2014-121734,GBC Personal VeloBind Strips,Office Supplies,1.0,9.58,20.0,West
2015-06-09,CA-2015-110947,Vinyl Sectional Post Binders,Office Supplies,3.0,37.7,0.0,South
2014-07-27,US-2014-150126,Xerox 1956,Office Supplies,11.0,5.98,0.0,East
2015-07-31,CA-2015-164427,Microsoft Sculpt Comfort Mouse,Technology,6.0,39.95,0.0,South
2016-09-19,CA-2016-120250,Nu-Dell Oak Frame,Furniture,3.0,8.54,20.0,East
2016-06-10,CA-2016-121993,Avery 487,Office Supplies,8.0,2.95,20.0,East
2016-08-26,US-2016-100405,Newell Chalk Holder,Office Supplies,2.0,4.13,0.0,West
2017-11-02,US-2017-163790,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,7.0,10.94,0.0,West
2017-11-02,US-2017-163790,Nontoxic Chalk,Office Supplies,5.0,1.76,0.0,West
2017-11-02,US-2017-163790,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,6.0,98.39,20.0,West
2017-11-02,US-2017-163790,"Super Bands, 12/Pack",Office Supplies,3.0,1.86,0.0,West
2017-11-02,US-2017-163790,Document Clip Frames,Furniture,3.0,8.34,0.0,West
2017-11-02,US-2017-163790,Space Solutions Commercial Steel Shelving,Office Supplies,7.0,64.65,0.0,West
2016-12-26,CA-2016-129868,Fiskars Home & Office Scissors,Office Supplies,2.0,8.88,0.0,West
2016-12-26,CA-2016-129868,Mitel 5320 IP Phone VoIP phone,Technology,2.0,151.19,20.0,West
2016-12-26,CA-2016-129868,"Global Armless Task Chair, Royal Blue",Furniture,3.0,48.78,20.0,West
2016-12-26,CA-2016-129868,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,2.0,3.95,0.0,West
2016-12-26,CA-2016-129868,Bretford Rectangular Conference Table Tops,Furniture,3.0,300.9,20.0,West
2016-12-26,CA-2016-129868,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,3.0,17.99,0.0,West
2016-12-05,CA-2016-140564,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,8.0,4.24,0.0,East
2017-08-28,US-2017-169502,Acme Stainless Steel Office Snips,Office Supplies,3.0,7.27,0.0,Central
2017-08-28,US-2017-169502,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,5.0,18.32,0.0,Central
2015-07-16,CA-2015-146948,"Global Manager's Adjustable Task Chair, Storm",Furniture,1.0,150.98,0.0,East
2015-07-16,CA-2015-146948,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,9.0,15.25,0.0,East
2015-07-16,CA-2015-146948,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,4.0,2.88,0.0,East
2015-05-26,US-2015-113327,Xerox 1991,Office Supplies,1.0,18.27,20.0,South
2015-05-26,US-2015-113327,Xerox 1937,Office Supplies,4.0,38.43,20.0,South
2015-05-26,US-2015-113327,Security-Tint Envelopes,Office Supplies,2.0,6.11,20.0,South
2015-05-26,US-2015-113327,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,7.0,23.99,20.0,South
2015-05-28,CA-2015-135020,Panasonic Kx-TS550,Technology,1.0,45.99,0.0,East
2015-05-28,CA-2015-135020,"Hot File 7-Pocket, Floor Stand",Office Supplies,3.0,178.47,0.0,East
2015-05-28,CA-2015-135020,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,2.0,3.05,20.0,East
2015-05-28,CA-2015-135020,Xerox 219,Office Supplies,7.0,6.48,0.0,East
2017-11-09,US-2017-141852,Eldon Wave Desk Accessories,Furniture,8.0,5.89,0.0,West
2016-01-24,CA-2016-109407,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,4.0,7.84,0.0,South
2016-12-31,US-2017-165953,Newell 345,Office Supplies,3.0,15.87,20.0,South
2016-12-31,US-2017-165953,Things To Do Today Pad,Office Supplies,5.0,4.7,20.0,South
2016-09-05,CA-2016-144540,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,3.0,20.93,80.0,Central
2016-09-05,CA-2016-144540,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,9.0,3.16,20.0,Central
2015-09-04,CA-2015-159863,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,3.0,44.79,20.0,Central
2015-09-21,CA-2015-117800,Polycom VoiceStation 500 Conference phone,Technology,2.0,294.95,0.0,East
2015-09-21,CA-2015-117800,Global Ergonomic Managers Chair,Furniture,3.0,180.98,0.0,East
2017-12-24,CA-2017-145219,Hewlett Packard LaserJet 3310 Copier,Technology,6.0,479.99,20.0,West
2017-12-24,CA-2017-145219,Vinyl Sectional Post Binders,Office Supplies,3.0,30.16,20.0,West
2015-10-05,CA-2015-161214,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,5.0,15.51,0.0,East
2017-09-09,CA-2017-147228,Staple remover,Office Supplies,3.0,2.94,20.0,South
2017-09-09,CA-2017-147228,Xerox 1888,Office Supplies,4.0,44.38,20.0,South
2017-09-09,CA-2017-147228,Fellowes Super Stor/Drawer Files,Office Supplies,2.0,129.24,20.0,South
2017-09-09,CA-2017-147228,Eldon Wave Desk Accessories,Furniture,3.0,4.71,20.0,South
2016-11-13,CA-2016-101336,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,5.0,15.51,0.0,East
2016-11-13,CA-2016-101336,Eldon Simplefile Box Office,Office Supplies,2.0,12.44,0.0,East
2016-11-13,CA-2016-101336,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,5.0,28.15,0.0,East
2016-11-13,CA-2016-101336,Portable Personal File Box,Office Supplies,3.0,12.21,0.0,East
2015-10-15,US-2015-126235,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,2.0,8.57,0.0,Central
2017-08-03,CA-2017-168396,Avery 473,Office Supplies,5.0,10.35,0.0,West
2017-08-03,CA-2017-168396,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,3.0,41.32,0.0,West
2015-08-21,CA-2015-130456,Sauder Camden County Collection Library,Furniture,6.0,97.73,15.0,West
2015-08-21,CA-2015-130456,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,1.0,80.98,0.0,West
2017-03-12,CA-2017-116288,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,3.0,80.98,0.0,West
2017-04-27,CA-2017-168228,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,4.0,30.98,0.0,West
2017-04-27,CA-2017-168228,Newell Chalk Holder,Office Supplies,3.0,4.13,0.0,West
2017-04-27,CA-2017-168228,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,2.0,23.65,0.0,West
2016-09-11,CA-2016-102162,Canon PC-428 Personal Copier,Technology,8.0,199.99,0.0,South
2016-09-11,CA-2016-102162,#10 Self-Seal White Envelopes,Office Supplies,1.0,11.09,0.0,South
2017-10-22,CA-2017-130141,Storex Flexible Poly Binders with Double Pockets,Office Supplies,4.0,0.79,70.0,West
2017-10-22,CA-2017-130141,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,4.0,144.78,20.0,West
2015-08-02,CA-2015-147501,Ibico Presentation Index for Binding Systems,Office Supplies,2.0,3.18,20.0,West
2015-08-02,CA-2015-147501,Okidata C331dn Printer,Technology,2.0,279.2,20.0,West
2016-08-12,CA-2016-143910,"Global Geo Office Task Chair, Gray",Furniture,2.0,72.88,10.0,East
2014-05-30,CA-2014-146885,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,3.0,4.54,0.0,South
2016-04-26,CA-2016-139556,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,3.0,144.88,10.0,East
2017-05-14,CA-2017-129357,Xerox 1917,Office Supplies,9.0,48.91,0.0,West
2017-05-14,CA-2017-129357,Martin-Yale Premier Letter Opener,Office Supplies,5.0,12.88,0.0,West
2017-04-08,CA-2017-150987,Xerox 1891,Office Supplies,5.0,48.91,0.0,West
2017-04-08,CA-2017-150987,Xerox 1942,Office Supplies,4.0,48.94,0.0,West
2017-02-17,CA-2017-132647,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,2.0,5.88,0.0,East
2017-02-17,CA-2017-132647,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,5.0,33.29,0.0,East
2017-06-24,CA-2017-159107,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,1.0,2.88,0.0,West
2014-05-05,CA-2014-160738,Eldon Portable Mobile Manager,Office Supplies,2.0,22.62,20.0,Central
2015-05-03,CA-2015-112130,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,2.0,29.95,20.0,East
2015-05-03,CA-2015-112130,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,2.0,11.85,20.0,East
2015-05-03,CA-2015-112130,Xerox 1897,Office Supplies,2.0,3.98,20.0,East
2015-05-03,CA-2015-112130,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,7.0,2.6,20.0,East
2015-05-03,CA-2015-112130,SanDisk Cruzer 16 GB USB Flash Drive,Technology,3.0,9.18,20.0,East
2015-05-03,CA-2015-112130,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,6.0,140.69,30.0,East
2015-05-03,CA-2015-112130,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,3.0,25.58,20.0,East
2016-09-18,CA-2016-111409,Avery 480,Office Supplies,1.0,3.0,20.0,South
2016-09-22,CA-2016-116232,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,9.0,0.83,70.0,South
2016-09-22,CA-2016-116232,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,2.0,8.28,20.0,South
2016-01-10,CA-2016-116547,24-Hour Round Wall Clock,Furniture,4.0,19.98,0.0,West
2016-01-10,CA-2016-116547,Logitech Media Keyboard K200,Technology,2.0,34.99,0.0,West
2017-05-06,US-2017-133200,Avery Durable Poly Binders,Office Supplies,10.0,1.11,80.0,Central
2017-05-06,US-2017-133200,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,7.0,89.07,32.0,Central
2017-05-06,US-2017-133200,Fellowes Staxonsteel Drawer Files,Office Supplies,5.0,154.54,20.0,Central
2016-07-31,CA-2016-133550,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,4.0,70.79,10.0,Central
2016-07-31,CA-2016-133550,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,4.0,158.99,0.0,Central
2016-07-31,CA-2016-133550,Polycom SoundPoint Pro SE-225 Corded phone,Technology,1.0,118.99,0.0,Central
2016-07-31,CA-2016-133550,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,3.0,90.98,0.0,Central
2017-03-27,CA-2017-139416,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,2.0,7.5,20.0,East
2014-03-14,CA-2014-114510,GBC Wire Binding Combs,Office Supplies,4.0,8.27,20.0,West
2014-03-14,CA-2014-114510,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,1.0,80.98,0.0,West
2014-03-14,CA-2014-114510,Imation 30456 USB Flash Drive 8GB,Technology,12.0,6.9,0.0,West
2014-03-14,CA-2014-114510,Staple magnet,Office Supplies,2.0,10.68,0.0,West
2014-03-14,CA-2014-114510,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,2.0,31.02,20.0,West
2016-07-14,CA-2016-169215,Acco Hot Clips Clips to Go,Office Supplies,9.0,3.29,0.0,East
2016-12-01,CA-2016-127698,Jabra Supreme Plus Driver Edition Headset,Technology,9.0,95.99,20.0,South
2016-08-29,CA-2016-159912,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,4.0,60.48,40.0,East
2016-08-29,CA-2016-159912,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,4.0,40.97,50.0,East
2016-08-29,CA-2016-159912,Fellowes Black Plastic Comb Bindings,Office Supplies,2.0,1.74,70.0,East
2016-08-29,CA-2016-159912,Revere Boxed Rubber Bands by Revere,Office Supplies,7.0,1.51,20.0,East
2016-06-24,CA-2016-101987,Panasonic KX TS208W Corded phone,Technology,9.0,48.99,0.0,Central
2017-03-30,US-2017-154851,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,5.0,1.14,70.0,East
2014-12-20,CA-2014-138681,"Computer Room Manger, 14""",Furniture,2.0,25.98,20.0,West
2014-12-20,CA-2014-138681,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,3.0,23.99,20.0,West
2014-12-20,CA-2014-138681,Global Low Back Tilter Chair,Furniture,3.0,80.78,20.0,West
2014-12-20,CA-2014-138681,Xerox 1888,Office Supplies,5.0,44.38,20.0,West
2014-12-20,CA-2014-138681,Xerox 1954,Office Supplies,2.0,4.22,20.0,West
2015-12-17,US-2015-138121,GBC Plastic Binding Combs,Office Supplies,4.0,7.38,0.0,Central
2015-12-17,US-2015-138121,Hon Valutask Swivel Chairs,Furniture,3.0,100.98,0.0,Central
